"","leg_id","type","name","committee_id","bill_id"
"482","TXL000210","cosponsor","West",NA,"HB 1426"
"483","TXL000472","primary","Wu",NA,"HB 1442"
"484","TXL000352","primary","Thompson, Senfronia",NA,"HB 1442"
"485","TXL000317","primary","Moody",NA,"HB 1442"
"486","TXL000329","primary","Phillips",NA,"HB 1442"
"487","TXL000487","primary","Burton",NA,"HB 1442"
"488","TXL000221","primary","Bohac",NA,"HB 1455"
"489","TXL000211","primary","Whitmire",NA,"HB 1455"
"490","TXL000352","primary","Thompson, Senfronia",NA,"HB 1468"
"491","TXL000271","primary","Hancock",NA,"HB 1468"
"492","TXL000470","primary","Villalba",NA,"HB 1470"
"493","TXL000320","primary","Oliveira",NA,"HB 1470"
"494","TXL000240","primary","Creighton",NA,"HB 1470"
"495","TXL000424","primary","Ashby",NA,"HCR 61"
"496","TXL000297","primary","Kolkhorst",NA,"HCR 61"
"497","TXL000497","primary","Blanco",NA,"HB 1406"
"498","TXL000692","primary","Hinojosa",NA,"HB 1406"
"499","TXL000414","cosponsor","Rodríguez",NA,"HB 1406"
"500","TXL000491","primary","Koop",NA,"HB 1372"
"501","TXL000687","primary","Oliverson",NA,"HB 1372"
"502",NA,"primary","Martinez, ""Mando""",NA,"HB 1372"
"503","TXL000373","primary","Burkett",NA,"HB 1372"
"504","TXL000675","primary","Lang",NA,"HB 1372"
"505","TXL000285","primary","Hughes",NA,"HB 1372"
"506","TXL000461","primary","Sheffield",NA,"HB 1407"
"507","TXL000454","primary","Paddie",NA,"HB 1407"
"508","TXL000242","primary","Darby",NA,"HB 1407"
"509","TXL000402","primary","Price",NA,"HB 1407"
"510","TXL000517","primary","Bernal",NA,"HB 1407"
"511","TXL000439","cosponsor","Guerra",NA,"HB 1407"
"512","TXL000463","cosponsor","Springer",NA,"HB 1407"
"513","TXL000203","primary","Seliger",NA,"HB 1407"
"514","TXL000359","primary","Vo",NA,"HB 1433"
"515","TXL000717","primary","Lucio",NA,"HB 1433"
"516","TXL000397","primary","Murphy",NA,"HB 1424"
"517","TXL000411","primary","Workman",NA,"HB 1424"
"518","TXL000364","primary","Birdwell",NA,"HB 1424"
"519","TXL000386","primary","Isaac",NA,"HB 1512"
"520","TXL000208","primary","Watson",NA,"HB 1512"
"521","TXL000265","primary","Giddings",NA,"HB 1500"
"522","TXL000268","primary","Guillen",NA,"HB 1500"
"523","TXL000519","cosponsor","Minjarez",NA,"HB 1500"
"524","TXL000210","primary","West",NA,"HB 1500"
"525","TXL000391","primary","Lozano",NA,"HB 1481"
"526","TXL000297","primary","Kolkhorst",NA,"HB 1481"
"527","TXL000402","primary","Price",NA,"HB 1486"
"528","TXL000426","primary","Bonnen, Greg",NA,"HB 1486"
"529","TXL000235","primary","Coleman",NA,"HB 1486"
"530","TXL000431","primary","Collier",NA,"HB 1486"
"531","TXL000461","primary","Sheffield",NA,"HB 1486"
"532","TXL000214","cosponsor","Allen",NA,"HB 1486"
"533","TXL000683","cosponsor","Arévalo",NA,"HB 1486"
"534","TXL000517","cosponsor","Bernal",NA,"HB 1486"
"535","TXL000497","cosponsor","Blanco",NA,"HB 1486"
"536","TXL000373","cosponsor","Burkett",NA,"HB 1486"
"537","TXL000672","cosponsor","Johnson, Jarvis",NA,"HB 1486"
"538","TXL000363","cosponsor","Zerwas",NA,"HB 1486"
"539","TXL000405","primary","Schwertner",NA,"HB 1486"
"540","TXL000265","primary","Giddings",NA,"HB 1508"
"541","TXL000210","primary","West",NA,"HB 1508"
"542","TXL000265","primary","Giddings",NA,"HB 1507"
"543","TXL000277","primary","Hernandez",NA,"HB 1507"
"544","TXL000210","primary","West",NA,"HB 1507"
"545","TXL000386","primary","Isaac",NA,"HB 1510"
"546","TXL000213","primary","Zaffirini",NA,"HB 1510"
"547","TXL000352","primary","Thompson, Senfronia",NA,"HB 1480"
"548","TXL000414","primary","Rodríguez",NA,"HB 1480"
"549","TXL000379","primary","Frullo",NA,"HB 1503"
"550","TXL000352","primary","Thompson, Senfronia",NA,"HB 1503"
"551","TXL000481","primary","Wray",NA,"HB 1503"
"552","TXL000196","primary","Huffman",NA,"HB 1503"
"553","TXL000373","primary","Burkett",NA,"HB 1543"
"554","TXL000208","primary","Watson",NA,"HB 1543"
"555","TXL000430","primary","Clardy",NA,"HB 1545"
"556","TXL000200","primary","Nichols",NA,"HB 1545"
"557",NA,"primary","White",NA,"HB 1521"
"558","TXL000211","primary","Whitmire",NA,"HB 1521"
"559","TXL000402","primary","Price",NA,"HB 1542"
"560","TXL000379","primary","Frullo",NA,"HB 1542"
"561",NA,"primary","Romero, Jr.",NA,"HB 1542"
"562","TXL000517","primary","Bernal",NA,"HB 1542"
"563","TXL000443","primary","Klick",NA,"HB 1542"
"564","TXL000218","cosponsor","Anderson, Charles ""Doc""",NA,"HB 1542"
"565","TXL000370","cosponsor","Anderson, Rodney",NA,"HB 1542"
"566","TXL000696","cosponsor","Cain",NA,"HB 1542"
"567","TXL000429","cosponsor","Capriglione",NA,"HB 1542"
"568","TXL000242","cosponsor","Darby",NA,"HB 1542"
"569","TXL000485","cosponsor","Keough",NA,"HB 1542"
"570","TXL000295","cosponsor","King, Phil",NA,"HB 1542"
"571","TXL000681","cosponsor","Lambert",NA,"HB 1542"
"572","TXL000502","cosponsor","Metcalf",NA,"HB 1542"
"573",NA,"cosponsor","Miller",NA,"HB 1542"
"574","TXL000397","cosponsor","Murphy",NA,"HB 1542"
"575","TXL000687","cosponsor","Oliverson",NA,"HB 1542"
"576","TXL000688","cosponsor","Roberts",NA,"HB 1542"
"577","TXL000459","cosponsor","Sanford",NA,"HB 1542"
"578","TXL000673","cosponsor","Schubert",NA,"HB 1542"
"579","TXL000495","cosponsor","Shaheen",NA,"HB 1542"
"580","TXL000462","cosponsor","Simmons",NA,"HB 1542"
"581","TXL000694","cosponsor","Swanson",NA,"HB 1542"
"582",NA,"cosponsor","White",NA,"HB 1542"
"583","TXL000678","cosponsor","Wilson",NA,"HB 1542"
"584","TXL000412","cosponsor","Zedler",NA,"HB 1542"
"585","TXL000364","primary","Birdwell",NA,"HB 1542"
"586","TXL000487","cosponsor","Burton",NA,"HB 1542"
"587","TXL000352","primary","Thompson, Senfronia",NA,"HB 1600"
"588","TXL000402","primary","Price",NA,"HB 1600"
"589",NA,"primary","Lucio III",NA,"HB 1600"
"590","TXL000426","primary","Bonnen, Greg",NA,"HB 1600"
"591","TXL000472","primary","Wu",NA,"HB 1600"
"592","TXL000683","cosponsor","Arévalo",NA,"HB 1600"
"593","TXL000497","cosponsor","Blanco",NA,"HB 1600"
"594","TXL000208","primary","Watson",NA,"HB 1600"
"595","TXL000294","primary","King, Tracy O.",NA,"HB 1586"
"596","TXL000190","primary","Estes",NA,"HB 1586"
"597","TXL000373","primary","Burkett",NA,"HB 1549"
"598","TXL000334","primary","Raymond",NA,"HB 1549"
"599","TXL000352","primary","Thompson, Senfronia",NA,"HB 1549"
"600","TXL000402","primary","Price",NA,"HB 1549"
"601","TXL000363","primary","Zerwas",NA,"HB 1549"
"602","TXL000223","cosponsor","Bonnen, Dennis",NA,"HB 1549"
"603","TXL000228","cosponsor","Button",NA,"HB 1549"
"604","TXL000247","cosponsor","Dukes",NA,"HB 1549"
"605","TXL000686","cosponsor","Gervin-Hawkins",NA,"HB 1549"
"606","TXL000491","cosponsor","Koop",NA,"HB 1549"
"607","TXL000445","cosponsor","Leach",NA,"HB 1549"
"608",NA,"cosponsor","Miller",NA,"HB 1549"
"609","TXL000684","cosponsor","Neave",NA,"HB 1549"
"610","TXL000325","cosponsor","Parker",NA,"HB 1549"
"611","TXL000462","cosponsor","Simmons",NA,"HB 1549"
"612","TXL000470","cosponsor","Villalba",NA,"HB 1549"
"613",NA,"cosponsor","White",NA,"HB 1549"
"614","TXL000472","cosponsor","Wu",NA,"HB 1549"
"615","TXL000297","primary","Kolkhorst",NA,"HB 1549"
"616","TXL000482","cosponsor","Bettencourt",NA,"HB 1549"
"617","TXL000391","primary","Lozano",NA,"HB 1553"
"618","TXL000692","primary","Hinojosa",NA,"HB 1553"
"619","TXL000221","primary","Bohac",NA,"HB 1593"
"620","TXL000285","primary","Hughes",NA,"HB 1593"
"621","TXL000438","primary","González, Mary",NA,"HB 1556"
"622","TXL000436","primary","Frank",NA,"HB 1556"
"623","TXL000236","primary","Cook",NA,"HB 1556"
"624","TXL000265","primary","Giddings",NA,"HB 1556"
"625","TXL000462","primary","Simmons",NA,"HB 1556"
"626","TXL000312","primary","Menéndez",NA,"HB 1556"
"627","TXL000424","primary","Ashby",NA,"HB 1569"
"628","TXL000200","primary","Nichols",NA,"HB 1569"
"629","TXL000519","primary","Minjarez",NA,"HB 1608"
"630","TXL000698","primary","Uresti",NA,"HB 1608"
"631","TXL000425","primary","Bell",NA,"HB 1642"
"632","TXL000472","primary","Wu",NA,"HB 1642"
"633","TXL000485","primary","Keough",NA,"HB 1642"
"634","TXL000297","primary","Kolkhorst",NA,"HB 1642"
"635","TXL000442","primary","King, Ken",NA,"HB 1631"
"636","TXL000203","primary","Seliger",NA,"HB 1631"
"637","TXL000463","primary","Springer",NA,"HB 1643"
"638","TXL000434","primary","Fallon",NA,"HB 1643"
"639","TXL000462","primary","Simmons",NA,"HB 1643"
"640","TXL000426","primary","Bonnen, Greg",NA,"HB 1643"
"641","TXL000203","primary","Seliger",NA,"HB 1643"
"642","TXL000235","primary","Coleman",NA,"HB 1629"
"643","TXL000213","primary","Zaffirini",NA,"HB 1629"
"644","TXL000473","cosponsor","Garcia",NA,"HB 1629"
"645","TXL000395","cosponsor","Miles",NA,"HB 1629"
"646","TXL000452","primary","Nevárez",NA,"HB 1891"
"647","TXL000698","primary","Uresti",NA,"HB 1891"
"648","TXL000504","primary","Meyer",NA,"HB 1808"
"649","TXL000352","primary","Thompson, Senfronia",NA,"HB 1808"
"650","TXL000325","primary","Parker",NA,"HB 1808"
"651","TXL000433","primary","Dale",NA,"HB 1808"
"652","TXL000317","primary","Moody",NA,"HB 1808"
"653","TXL000519","cosponsor","Minjarez",NA,"HB 1808"
"654","TXL000473","primary","Garcia",NA,"HB 1808"
"655","TXL000400","cosponsor","Perry",NA,"HB 1808"
"656","TXL000687","primary","Oliverson",NA,"HB 2334"
"657","TXL000472","primary","Wu",NA,"HB 2334"
"658","TXL000378","primary","Davis, Sarah",NA,"HB 2334"
"659","TXL000216","primary","Alvarado",NA,"HB 2334"
"660","TXL000473","primary","Garcia",NA,"HB 2334"
"661","TXL000329","primary","Phillips",NA,"HB 2062"
"662","TXL000190","primary","Estes",NA,"HB 2062"
"663","TXL000506","primary","Faircloth",NA,"HB 2252"
"664","TXL000484","primary","Paul",NA,"HB 2252"
"665","TXL000679","primary","Perez",NA,"HB 2252"
"666","TXL000426","primary","Bonnen, Greg",NA,"HB 2252"
"667","TXL000245","primary","Deshotel",NA,"HB 2252"
"668","TXL000485","cosponsor","Keough",NA,"HB 2252"
"669","TXL000349","primary","Taylor, Larry",NA,"HB 2252"
"670","TXL000482","cosponsor","Bettencourt",NA,"HB 2252"
"671","TXL000692","cosponsor","Hinojosa",NA,"HB 2252"
"672","TXL000213","cosponsor","Zaffirini",NA,"HB 2252"
"673","TXL000385","primary","Huberty",NA,"HB 2039"
"674","TXL000491","primary","Koop",NA,"HB 2039"
"675","TXL000289","primary","Johnson, Eric",NA,"HB 2039"
"676","TXL000217","primary","Anchia",NA,"HB 2039"
"677","TXL000519","cosponsor","Minjarez",NA,"HB 2039"
"678","TXL000213","primary","Zaffirini",NA,"HB 2039"
"679","TXL000389","primary","Larson",NA,"HB 2377"
"680",NA,"primary","Lucio III",NA,"HB 2377"
"681","TXL000400","primary","Perry",NA,"HB 2377"
"682","TXL000475","primary","Israel",NA,"HB 1764"
"683","TXL000208","primary","Watson",NA,"HB 1764"
"684","TXL000344","primary","Smithee",NA,"HB 1691"
"685","TXL000442","primary","King, Ken",NA,"HB 1691"
"686","TXL000402","primary","Price",NA,"HB 1691"
"687","TXL000352","primary","Thompson, Senfronia",NA,"HB 1691"
"688","TXL000379","primary","Frullo",NA,"HB 1691"
"689","TXL000500","cosponsor","Burrows",NA,"HB 1691"
"690","TXL000264","cosponsor","Geren",NA,"HB 1691"
"691","TXL000294","cosponsor","King, Tracy O.",NA,"HB 1691"
"692","TXL000203","primary","Seliger",NA,"HB 1691"
"693","TXL000400","cosponsor","Perry",NA,"HB 1691"
"694","TXL000352","primary","Thompson, Senfronia",NA,"HB 1959"
"695","TXL000318","primary","Morrison, Geanie W.",NA,"HB 1959"
"696","TXL000349","primary","Taylor, Larry",NA,"HB 1959"
"697","TXL000379","primary","Frullo",NA,"HB 1930"
"698","TXL000400","primary","Perry",NA,"HB 1930"
"699","TXL000475","primary","Israel",NA,"HB 2410"
"700","TXL000299","primary","Laubenberg",NA,"HB 2410"
"701","TXL000213","primary","Zaffirini",NA,"HB 2410"
"702","TXL000286","primary","Hunter",NA,"HB 2079"
"703","TXL000283","primary","Howard",NA,"HB 2079"
"704","TXL000692","primary","Hinojosa",NA,"HB 2079"
"705","TXL000213","cosponsor","Zaffirini",NA,"HB 2079"
"706","TXL000253","primary","Elkins",NA,"HB 1861"
"707","TXL000208","primary","Watson",NA,"HB 1861"
"708","TXL000496","primary","Phelan",NA,"HB 1661"
"709","TXL000434","primary","Fallon",NA,"HB 1661"
"710","TXL000200","primary","Nichols",NA,"HB 1661"
"711","TXL000462","primary","Simmons",NA,"HB 1859"
"712","TXL000350","primary","Taylor, Van",NA,"HB 1859"
"713","TXL000260","primary","Flynn",NA,"HB 1920"
"714","TXL000200","primary","Nichols",NA,"HB 1920"
"715","TXL000697","primary","Cosper",NA,"HB 2008"
"716","TXL000517","primary","Bernal",NA,"HB 2008"
"717","TXL000239","primary","Craddick",NA,"HB 2008"
"718","TXL000685","primary","Shine",NA,"HB 2008"
"719","TXL000705","primary","Buckingham",NA,"HB 2008"
"720","TXL000312","cosponsor","Menéndez",NA,"HB 2008"
"721","TXL000414","cosponsor","Rodríguez",NA,"HB 2008"
"722",NA,"primary","Romero, Jr.",NA,"HB 2111"
"723","TXL000213","primary","Zaffirini",NA,"HB 2111"
"724","TXL000397","primary","Murphy",NA,"HB 1944"
"725","TXL000429","primary","Capriglione",NA,"HB 1944"
"726","TXL000434","cosponsor","Fallon",NA,"HB 1944"
"727","TXL000285","primary","Hughes",NA,"HB 1944"
"728",NA,"primary","Miller",NA,"HB 1886"
"729","TXL000223","primary","Bonnen, Dennis",NA,"HB 1886"
"730","TXL000363","primary","Zerwas",NA,"HB 1886"
"731","TXL000268","primary","Guillen",NA,"HB 1886"
"732","TXL000434","primary","Fallon",NA,"HB 1886"
"733","TXL000698","cosponsor","Uresti, Tomas",NA,"HB 1886"
"734","TXL000196","primary","Huffman",NA,"HB 1886"
"735","TXL000404","primary","Reynolds",NA,"HB 2182"
"736","TXL000363","primary","Zerwas",NA,"HB 2182"
"737",NA,"primary","Miller",NA,"HB 2182"
"738","TXL000395","primary","Miles",NA,"HB 2182"
"739","TXL000452","primary","Nevárez",NA,"HB 2369"
"740","TXL000717","primary","Lucio",NA,"HB 2369"
"741","TXL000268","primary","Guillen",NA,"HB 1905"
"742","TXL000503","primary","Hall",NA,"HB 1905"
"743","TXL000404","primary","Reynolds",NA,"HB 1716"
"744","TXL000363","primary","Zerwas",NA,"HB 1716"
"745",NA,"primary","Miller",NA,"HB 1716"
"746","TXL000464","primary","Stephenson",NA,"HB 1716"
"747","TXL000395","primary","Miles",NA,"HB 1716"
"748","TXL000516","primary","Cyrier",NA,"HB 1730"
"749","TXL000297","primary","Kolkhorst",NA,"HB 1730"
"750","TXL000461","primary","Sheffield",NA,"HB 1978"
"751","TXL000705","primary","Buckingham",NA,"HB 1978"
"752","TXL000685","primary","Shine",NA,"HB 1990"
"753","TXL000320","primary","Oliveira",NA,"HB 1990"
"754","TXL000213","primary","Zaffirini",NA,"HB 1990"
"755","TXL000502","primary","Metcalf",NA,"HB 1816"
"756","TXL000240","primary","Creighton",NA,"HB 1816"
"757","TXL000473","cosponsor","Garcia",NA,"HB 1816"
"758","TXL000352","primary","Thompson, Senfronia",NA,"HB 2299"
"759","TXL000240","primary","Creighton",NA,"HB 2299"
"760","TXL000506","primary","Faircloth",NA,"HB 1727"
"761","TXL000240","primary","Creighton",NA,"HB 1727"
"762","TXL000425","primary","Bell",NA,"HB 1794"
"763","TXL000687","primary","Oliverson",NA,"HB 1794"
"764","TXL000461","primary","Sheffield",NA,"HB 1794"
"765","TXL000481","primary","Wray",NA,"HB 1794"
"766","TXL000439","primary","Guerra",NA,"HB 1794"
"767","TXL000373","cosponsor","Burkett",NA,"HB 1794"
"768","TXL000297","primary","Kolkhorst",NA,"HB 1794"
"769","TXL000502","primary","Metcalf",NA,"HB 2358"
"770","TXL000425","primary","Bell",NA,"HB 2358"
"771","TXL000485","primary","Keough",NA,"HB 2358"
"772","TXL000679","primary","Perez",NA,"HB 2358"
"773","TXL000397","primary","Murphy",NA,"HB 2358"
"774","TXL000297","primary","Kolkhorst",NA,"HB 2358"
"775","TXL000463","primary","Springer",NA,"HB 1956"
"776","TXL000200","primary","Nichols",NA,"HB 1956"
"777","TXL000480","primary","Murr",NA,"HB 1814"
"778","TXL000213","primary","Zaffirini",NA,"HB 1814"
"779","TXL000506","primary","Faircloth",NA,"HB 1735"
"780","TXL000415","primary","Raney",NA,"HB 1735"
"781","TXL000196","primary","Huffman",NA,"HB 1735"
"782","TXL000681","primary","Lambert",NA,"HCR 83"
"783","TXL000400","primary","Perry",NA,"HCR 83"
"784","TXL000386","primary","Isaac",NA,"HCR 70"
"785","TXL000419","primary","Campbell",NA,"HCR 70"
"786","TXL000381","primary","Gonzales, Larry",NA,"HCR 86"
"787","TXL000257","cosponsor","Farrar",NA,"HCR 86"
"788","TXL000297","primary","Kolkhorst",NA,"HCR 86"
"789","TXL000473","cosponsor","Garcia",NA,"HCR 86"
"790","TXL000265","primary","Giddings",NA,"HB 2223"
"791",NA,"primary","White",NA,"HB 2223"
"792","TXL000213","primary","Zaffirini",NA,"HB 2223"
"793","TXL000320","primary","Oliveira",NA,"HB 2060"
"794","TXL000213","primary","Zaffirini",NA,"HB 2060"
"795","TXL000496","primary","Phelan",NA,"HB 1657"
"796","TXL000683","primary","Arévalo",NA,"HB 1657"
"797","TXL000210","primary","West",NA,"HB 1657"
"798","TXL000200","cosponsor","Nichols",NA,"HB 1657"
"799","TXL000244","primary","Davis, Yvonne",NA,"HB 2025"
"800","TXL000458","primary","Rose",NA,"HB 2025"
"801","TXL000405","primary","Schwertner",NA,"HB 2025"
"802","TXL000297","cosponsor","Kolkhorst",NA,"HB 2025"
"803","TXL000268","primary","Guillen",NA,"HB 1724"
"804","TXL000414","primary","Rodríguez",NA,"HB 1724"
"805","TXL000389","primary","Larson",NA,"HB 2378"
"806","TXL000400","primary","Perry",NA,"HB 2378"
"807","TXL000379","primary","Frullo",NA,"HB 1935"
"808","TXL000249","primary","Dutton",NA,"HB 1935"
"809","TXL000387","primary","Kuempel",NA,"HB 1935"
"810","TXL000317","primary","Moody",NA,"HB 1935"
"811","TXL000463","primary","Springer",NA,"HB 1935"
"812","TXL000428","cosponsor","Canales",NA,"HB 1935"
"813","TXL000681","cosponsor","Lambert",NA,"HB 1935"
"814","TXL000211","primary","Whitmire",NA,"HB 1935"
"815","TXL000373","primary","Burkett",NA,"HB 2413"
"816","TXL000717","primary","Lucio",NA,"HB 2413"
"817","TXL000428","primary","Canales",NA,"HB 1823"
"818","TXL000213","primary","Zaffirini",NA,"HB 1823"
"819","TXL000692","cosponsor","Hinojosa",NA,"HB 1823"
"820","TXL000717","cosponsor","Lucio",NA,"HB 1823"
"821","TXL000312","cosponsor","Menéndez",NA,"HB 1823"
"822","TXL000414","cosponsor","Rodríguez",NA,"HB 1823"
"823","TXL000698","cosponsor","Uresti",NA,"HB 1823"
"824","TXL000242","primary","Darby",NA,"HCR 72"
"825","TXL000203","primary","Seliger",NA,"HCR 72"
"826","TXL000218","primary","Anderson, Charles ""Doc""",NA,"HB 1884"
"827","TXL000297","primary","Kolkhorst",NA,"HB 1884"
"828","TXL000429","primary","Capriglione",NA,"HB 1904"
"829","TXL000487","primary","Burton",NA,"HB 1904"
"830","TXL000242","primary","Darby",NA,"HB 2174"
"831","TXL000264","cosponsor","Geren",NA,"HB 2174"
"832","TXL000387","cosponsor","Kuempel",NA,"HB 2174"
"833","TXL000200","primary","Nichols",NA,"HB 2174"
"834","TXL000387","primary","Kuempel",NA,"HB 1698"
"835","TXL000190","primary","Estes",NA,"HB 1698"
"836","TXL000519","primary","Minjarez",NA,"HB 1934"
"837","TXL000497","primary","Blanco",NA,"HB 1934"
"838","TXL000697","primary","Cosper",NA,"HB 1934"
"839","TXL000419","primary","Campbell",NA,"HB 1934"
"840","TXL000685","primary","Shine",NA,"HB 1989"
"841","TXL000320","primary","Oliveira",NA,"HB 1989"
"842","TXL000213","primary","Zaffirini",NA,"HB 1989"
"843","TXL000481","primary","Wray",NA,"HB 2271"
"844","TXL000414","primary","Rodríguez",NA,"HB 2271"
"845","TXL000437","primary","Goldman",NA,"HB 2279"
"846","TXL000271","primary","Hancock",NA,"HB 2279"
"847","TXL000334","primary","Raymond",NA,"HB 1917"
"848","TXL000402","primary","Price",NA,"HB 1917"
"849","TXL000363","primary","Zerwas",NA,"HB 1917"
"850","TXL000446","primary","Longoria",NA,"HB 1917"
"851","TXL000378","primary","Davis, Sarah",NA,"HB 1917"
"852","TXL000214","cosponsor","Allen",NA,"HB 1917"
"853","TXL000215","cosponsor","Alonzo",NA,"HB 1917"
"854","TXL000216","cosponsor","Alvarado",NA,"HB 1917"
"855","TXL000217","cosponsor","Anchia",NA,"HB 1917"
"856","TXL000683","cosponsor","Arévalo",NA,"HB 1917"
"857","TXL000424","cosponsor","Ashby",NA,"HB 1917"
"858","TXL000517","cosponsor","Bernal",NA,"HB 1917"
"859","TXL000497","cosponsor","Blanco",NA,"HB 1917"
"860","TXL000428","cosponsor","Canales",NA,"HB 1917"
"861","TXL000429","cosponsor","Capriglione",NA,"HB 1917"
"862","TXL000430","cosponsor","Clardy",NA,"HB 1917"
"863","TXL000431","cosponsor","Collier",NA,"HB 1917"
"864","TXL000676","cosponsor","Cortez",NA,"HB 1917"
"865","TXL000245","cosponsor","Deshotel",NA,"HB 1917"
"866","TXL000257","cosponsor","Farrar",NA,"HB 1917"
"867","TXL000439","cosponsor","Guerra",NA,"HB 1917"
"868","TXL000268","cosponsor","Guillen",NA,"HB 1917"
"869","TXL000269","cosponsor","Gutierrez",NA,"HB 1917"
"870","TXL000278","cosponsor","Herrero",NA,"HB 1917"
"871","TXL000692","cosponsor","Hinojosa, Gina",NA,"HB 1917"
"872","TXL000283","cosponsor","Howard",NA,"HB 1917"
"873","TXL000289","cosponsor","Johnson, Eric",NA,"HB 1917"
"874","TXL000389","cosponsor","Larson",NA,"HB 1917"
