"","passed_upper","passed_lower","last","signed","first","bill_id"
"1855","0","2017-05-12 00:00:00","2017-05-16 00:00:00","0","2017-04-28 00:00:00","HR 1787"
"1856","0","2017-05-12 00:00:00","2017-05-16 00:00:00","0","2017-04-28 00:00:00","HR 1781"
"1857","0","2017-05-12 00:00:00","2017-05-16 00:00:00","0","2017-05-02 00:00:00","HR 17"
"1858","0","2017-05-04 00:00:00","2017-05-15 00:00:00","0","2016-11-16 00:00:00","HB 385"
"1859","0","2017-05-04 00:00:00","2017-05-15 00:00:00","0","2017-01-19 00:00:00","HB 1160"
"1860","0","2017-05-12 00:00:00","2017-05-15 00:00:00","0","2017-01-23 00:00:00","HB 1223"
"1861","0","0","2017-05-15 00:00:00","0","2017-01-24 00:00:00","HB 1239"
"1862","0","2017-05-12 00:00:00","2017-05-15 00:00:00","0","2017-02-07 00:00:00","HB 1616"
"1863","0","2017-05-12 00:00:00","2017-05-15 00:00:00","0","2017-02-27 00:00:00","HB 2473"
"1864","0","2017-04-27 00:00:00","2017-05-15 00:00:00","0","2017-02-28 00:00:00","HB 2562"
"1865","0","2017-05-12 00:00:00","2017-05-15 00:00:00","0","2017-03-06 00:00:00","HB 3015"
"1866","0","2017-05-04 00:00:00","2017-05-15 00:00:00","0","2017-03-07 00:00:00","HB 3082"
"1867","0","2017-05-04 00:00:00","2017-05-15 00:00:00","0","2017-03-10 00:00:00","HB 4182"
"1868","0","2017-05-12 00:00:00","2017-05-15 00:00:00","0","2017-03-10 00:00:00","HB 3991"
"1869","0","2017-05-12 00:00:00","2017-05-15 00:00:00","0","2017-05-02 00:00:00","HR 1863"
"1870","0","2017-05-12 00:00:00","2017-05-15 00:00:00","0","2017-05-02 00:00:00","HR 1860"
"1871","0","2017-05-12 00:00:00","2017-05-15 00:00:00","0","2017-05-03 00:00:00","HR 1908"
"1872","0","2017-05-12 00:00:00","2017-05-15 00:00:00","0","2017-05-05 00:00:00","HR 1964"
"1873","0","2017-05-12 00:00:00","2017-05-15 00:00:00","0","2017-05-10 00:00:00","HR 2043"
"1874","0","2017-05-12 00:00:00","2017-05-15 00:00:00","0","2017-05-11 00:00:00","HR 2080"
"1875","0","0","2017-05-12 00:00:00","0","2016-12-09 00:00:00","HB 554"
"1876","0","2017-05-11 00:00:00","2017-05-12 00:00:00","0","2016-12-07 00:00:00","HB 525"
"1877","0","0","2017-05-12 00:00:00","0","2016-11-15 00:00:00","HB 340"
"1878","0","0","2017-05-12 00:00:00","0","2016-11-16 00:00:00","HB 378"
"1879","0","0","2017-05-12 00:00:00","0","2016-12-02 00:00:00","HB 487"
"1880","0","0","2017-05-12 00:00:00","0","2016-12-22 00:00:00","HB 732"
"1881","0","0","2017-05-12 00:00:00","0","2016-11-14 00:00:00","HB 41"
"1882","0","2017-05-09 00:00:00","2017-05-12 00:00:00","0","2016-12-27 00:00:00","HB 748"
"1883","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2016-12-20 00:00:00","HB 653"
"1884","0","2017-04-27 00:00:00","2017-05-12 00:00:00","0","2016-11-30 00:00:00","HB 473"
"1885","0","0","2017-05-12 00:00:00","0","2017-01-03 00:00:00","HB 796"
"1886","0","0","2017-05-12 00:00:00","0","2017-01-03 00:00:00","HB 794"
"1887","0","2017-05-11 00:00:00","2017-05-12 00:00:00","0","2017-01-04 00:00:00","HB 816"
"1888","0","0","2017-05-12 00:00:00","0","2017-01-06 00:00:00","HCR 44"
"1889","0","2017-05-11 00:00:00","2017-05-12 00:00:00","0","2017-01-09 00:00:00","HB 884"
"1890","0","0","2017-05-12 00:00:00","0","2017-01-09 00:00:00","HB 864"
"1891","0","0","2017-05-12 00:00:00","0","2017-01-13 00:00:00","HB 1042"
"1892","0","0","2017-05-12 00:00:00","0","2017-01-17 00:00:00","HB 1056"
"1893","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-01-11 00:00:00","HB 933"
"1894","0","0","2017-05-12 00:00:00","0","2017-01-13 00:00:00","HB 1033"
"1895","0","0","2017-05-12 00:00:00","0","2017-01-19 00:00:00","HB 1145"
"1896","0","0","2017-05-12 00:00:00","0","2017-01-19 00:00:00","HB 1158"
"1897","0","0","2017-05-12 00:00:00","0","2017-01-20 00:00:00","HB 1192"
"1898","0","2017-05-12 00:00:00","2017-05-12 00:00:00","0","2017-01-30 00:00:00","HCR 52"
"1899","0","0","2017-05-12 00:00:00","0","2017-01-30 00:00:00","HB 1369"
"1900","0","0","2017-05-12 00:00:00","0","2017-01-31 00:00:00","HB 1394"
"1901","0","0","2017-05-12 00:00:00","0","2017-02-01 00:00:00","HB 1409"
"1902","0","2017-04-19 00:00:00","2017-05-12 00:00:00","0","2017-01-31 00:00:00","HB 1384"
"1903","0","0","2017-05-12 00:00:00","0","2017-02-03 00:00:00","HB 1525"
"1904","0","2017-05-11 00:00:00","2017-05-12 00:00:00","0","2017-02-06 00:00:00","HJR 67"
"1905","0","0","2017-05-12 00:00:00","0","2017-02-07 00:00:00","HB 1617"
"1906","0","0","2017-05-12 00:00:00","0","2017-02-07 00:00:00","HB 1641"
"1907","0","0","2017-05-12 00:00:00","0","2017-02-07 00:00:00","HB 1623"
"1908","0","0","2017-05-12 00:00:00","0","2017-02-07 00:00:00","HB 1624"
"1909","0","2017-05-11 00:00:00","2017-05-12 00:00:00","0","2017-02-14 00:00:00","HB 1837"
"1910","0","0","2017-05-12 00:00:00","0","2017-02-24 00:00:00","HB 2372"
"1911","0","0","2017-05-12 00:00:00","0","2017-02-23 00:00:00","HB 2331"
"1912","0","0","2017-05-12 00:00:00","0","2017-02-16 00:00:00","HB 1972"
"1913","0","2017-05-06 00:00:00","2017-05-12 00:00:00","0","2017-02-24 00:00:00","HB 2409"
"1914","0","0","2017-05-12 00:00:00","0","2017-02-20 00:00:00","HB 2116"
"1915","0","0","2017-05-12 00:00:00","0","2017-02-23 00:00:00","HB 2354"
"1916","0","0","2017-05-12 00:00:00","0","2017-02-24 00:00:00","HB 2405"
"1917","0","0","2017-05-12 00:00:00","0","2017-02-21 00:00:00","HB 2154"
"1918","0","0","2017-05-12 00:00:00","0","2017-02-22 00:00:00","HB 2236"
"1919","0","0","2017-05-12 00:00:00","0","2017-02-24 00:00:00","HB 2421"
"1920","0","0","2017-05-12 00:00:00","0","2017-02-17 00:00:00","HB 2073"
"1921","0","0","2017-05-12 00:00:00","0","2017-02-24 00:00:00","HB 2418"
"1922","0","0","2017-05-12 00:00:00","0","2017-02-23 00:00:00","HB 2327"
"1923","0","0","2017-05-12 00:00:00","0","2017-02-21 00:00:00","HB 2158"
"1924","0","0","2017-05-12 00:00:00","0","2017-02-16 00:00:00","HB 1973"
"1925","0","0","2017-05-12 00:00:00","0","2017-02-24 00:00:00","HB 2403"
"1926","0","0","2017-05-12 00:00:00","0","2017-02-23 00:00:00","HB 2317"
"1927","0","0","2017-05-12 00:00:00","0","2017-02-21 00:00:00","HB 2159"
"1928","0","0","2017-05-12 00:00:00","0","2017-02-17 00:00:00","HB 2028"
"1929","0","0","2017-05-12 00:00:00","0","2017-02-27 00:00:00","HB 2480"
"1930","0","0","2017-05-12 00:00:00","0","2017-02-27 00:00:00","HB 2430"
"1931","0","0","2017-05-12 00:00:00","0","2017-02-27 00:00:00","HB 2494"
"1932","0","0","2017-05-12 00:00:00","0","2017-02-27 00:00:00","HB 2461"
"1933","0","0","2017-05-12 00:00:00","0","2017-02-28 00:00:00","HB 2584"
"1934","0","0","2017-05-12 00:00:00","0","2017-02-28 00:00:00","HB 2520"
"1935","0","0","2017-05-12 00:00:00","0","2017-02-28 00:00:00","HB 2526"
"1936","0","0","2017-05-12 00:00:00","0","2017-02-28 00:00:00","HB 2570"
"1937","0","0","2017-05-12 00:00:00","0","2017-03-01 00:00:00","HB 2627"
"1938","0","0","2017-05-12 00:00:00","0","2017-03-03 00:00:00","HB 2822"
"1939","0","0","2017-05-12 00:00:00","0","2017-03-02 00:00:00","HB 2769"
"1940","0","0","2017-05-12 00:00:00","0","2017-03-03 00:00:00","HB 2884"
"1941","0","2017-05-11 00:00:00","2017-05-12 00:00:00","0","2017-03-02 00:00:00","HB 2722"
"1942","0","0","2017-05-12 00:00:00","0","2017-03-03 00:00:00","HB 2839"
"1943","0","0","2017-05-12 00:00:00","0","2017-03-03 00:00:00","HB 2831"
"1944","0","0","2017-05-12 00:00:00","0","2017-03-03 00:00:00","HB 2863"
"1945","0","0","2017-05-12 00:00:00","0","2017-03-03 00:00:00","HB 2816"
"1946","0","0","2017-05-12 00:00:00","0","2017-03-02 00:00:00","HB 2746"
"1947","0","0","2017-05-12 00:00:00","0","2017-03-02 00:00:00","HB 2680"
"1948","0","0","2017-05-12 00:00:00","0","2017-03-02 00:00:00","HB 2736"
"1949","0","0","2017-05-12 00:00:00","0","2017-03-06 00:00:00","HB 2958"
"1950","0","0","2017-05-12 00:00:00","0","2017-03-06 00:00:00","HB 2988"
"1951","0","2017-05-09 00:00:00","2017-05-12 00:00:00","0","2017-03-06 00:00:00","HCR 99"
"1952","0","0","2017-05-12 00:00:00","0","2017-03-06 00:00:00","HB 2963"
"1953","0","0","2017-05-12 00:00:00","0","2017-03-06 00:00:00","HB 2992"
"1954","0","0","2017-05-12 00:00:00","0","2017-03-06 00:00:00","HB 3031"
"1955","0","0","2017-05-12 00:00:00","0","2017-03-06 00:00:00","HB 2986"
"1956","0","0","2017-05-12 00:00:00","0","2017-03-06 00:00:00","HB 2974"
"1957","0","0","2017-05-12 00:00:00","0","2017-03-06 00:00:00","HB 3048"
"1958","0","2017-05-09 00:00:00","2017-05-12 00:00:00","0","2017-03-07 00:00:00","HB 3085"
"1959","0","0","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3684"
"1960","0","0","2017-05-12 00:00:00","0","2017-03-10 00:00:00","HB 4132"
"1961","0","0","2017-05-12 00:00:00","0","2017-03-08 00:00:00","HB 3461"
"1962","0","0","2017-05-12 00:00:00","0","2017-03-10 00:00:00","HB 4013"
"1963","0","0","2017-05-12 00:00:00","0","2017-03-07 00:00:00","HB 3219"
"1964","0","0","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3589"
"1965","0","0","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3538"
"1966","0","0","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3689"
"1967","0","0","2017-05-12 00:00:00","0","2017-03-08 00:00:00","HB 3420"
"1968","0","0","2017-05-12 00:00:00","0","2017-03-08 00:00:00","HB 3367"
"1969","0","0","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3775"
"1970","0","2017-05-09 00:00:00","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3697"
"1971","0","0","2017-05-12 00:00:00","0","2017-03-08 00:00:00","HB 3499"
"1972","0","0","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3809"
"1973","0","0","2017-05-12 00:00:00","0","2017-03-07 00:00:00","HB 3258"
"1974","0","0","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3585"
"1975","0","0","2017-05-12 00:00:00","0","2017-03-10 00:00:00","HB 4039"
"1976","0","0","2017-05-12 00:00:00","0","2017-03-08 00:00:00","HB 3445"
"1977","0","2017-05-11 00:00:00","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3591"
"1978","0","0","2017-05-12 00:00:00","0","2017-03-10 00:00:00","HB 4027"
"1979","0","0","2017-05-12 00:00:00","0","2017-03-08 00:00:00","HB 3318"
"1980","0","0","2017-05-12 00:00:00","0","2017-03-08 00:00:00","HB 3273"
"1981","0","2017-05-09 00:00:00","2017-05-12 00:00:00","0","2017-03-10 00:00:00","HB 4127"
"1982","0","0","2017-05-12 00:00:00","0","2017-03-07 00:00:00","HB 3262"
"1983","0","0","2017-05-12 00:00:00","0","2017-03-07 00:00:00","HB 3128"
"1984","0","0","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3517"
"1985","0","0","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3561"
"1986","0","0","2017-05-12 00:00:00","0","2017-03-08 00:00:00","HB 3455"
"1987","0","0","2017-05-12 00:00:00","0","2017-03-10 00:00:00","HB 3897"
"1988","0","0","2017-05-12 00:00:00","0","2017-03-10 00:00:00","HB 4183"
"1989","0","0","2017-05-12 00:00:00","0","2017-03-10 00:00:00","HB 3888"
"1990","0","0","2017-05-12 00:00:00","0","2017-03-10 00:00:00","HB 4151"
"1991","0","0","2017-05-12 00:00:00","0","2017-03-08 00:00:00","HB 3307"
"1992","0","2017-05-09 00:00:00","2017-05-12 00:00:00","0","2017-03-10 00:00:00","HB 4126"
"1993","0","0","2017-05-12 00:00:00","0","2017-03-08 00:00:00","HB 3381"
"1994","0","0","2017-05-12 00:00:00","0","2017-03-08 00:00:00","HB 3363"
"1995","0","0","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3789"
"1996","0","2017-05-09 00:00:00","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3533"
"1997","0","0","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3637"
"1998","0","0","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3573"
"1999","0","0","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3603"
"2000","0","0","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3711"
"2001","0","2017-05-09 00:00:00","2017-05-12 00:00:00","0","2017-03-08 00:00:00","HB 3446"
"2002","0","0","2017-05-12 00:00:00","0","2017-03-10 00:00:00","HB 3904"
"2003","0","0","2017-05-12 00:00:00","0","2017-03-08 00:00:00","HB 3274"
"2004","0","0","2017-05-12 00:00:00","0","2017-03-09 00:00:00","HB 3749"
"2005","0","0","2017-05-12 00:00:00","0","2017-03-08 00:00:00","HB 3460"
"2006","0","0","2017-05-12 00:00:00","0","2017-03-07 00:00:00","HB 3132"
"2007","0","0","2017-05-12 00:00:00","0","2017-03-08 00:00:00","HB 3437"
"2008","0","0","2017-05-12 00:00:00","0","2017-03-07 00:00:00","HB 3196"
"2009","0","0","2017-05-12 00:00:00","0","2017-03-10 00:00:00","HB 4072"
"2010","0","0","2017-05-12 00:00:00","0","2017-03-10 00:00:00","HB 4110"
"2011","0","0","2017-05-12 00:00:00","0","2017-03-07 00:00:00","HB 3231"
"2012","0","0","2017-05-12 00:00:00","0","2017-03-07 00:00:00","HB 3267"
"2013","0","0","2017-05-12 00:00:00","0","2017-03-10 00:00:00","HB 3932"
"2014","0","0","2017-05-12 00:00:00","0","2017-04-13 00:00:00","HB 4326"
"2015","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1765"
"2016","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1760"
"2017","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1727"
"2018","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1735"
"2019","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1726"
"2020","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1721"
"2021","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1770"
"2022","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1724"
"2023","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1722"
"2024","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1728"
"2025","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1743"
"2026","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1732"
"2027","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1734"
"2028","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1723"
"2029","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1762"
"2030","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1777"
"2031","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1720"
"2032","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1761"
"2033","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1778"
"2034","0","2017-05-08 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1829"
"2035","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1747"
"2036","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1752"
"2037","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1766"
"2038","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1741"
"2039","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1756"
"2040","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1772"
"2041","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1757"
"2042","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1733"
"2043","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1729"
"2044","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1736"
"2045","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1740"
"2046","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1753"
"2047","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1771"
"2048","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1755"
"2049","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1744"
"2050","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1745"
"2051","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1767"
"2052","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1773"
"2053","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1738"
"2054","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1718"
"2055","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1758"
"2056","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1751"
"2057","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1739"
"2058","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1749"
"2059","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1746"
"2060","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1725"
"2061","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1768"
"2062","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1719"
"2063","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1764"
"2064","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1737"
"2065","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1731"
"2066","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1775"
"2067","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1763"
"2068","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1754"
"2069","0","2017-05-11 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1825"
"2070","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1742"
"2071","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-04-28 00:00:00","HR 1774"
"2072","0","2017-05-04 00:00:00","2017-05-12 00:00:00","0","2017-05-02 00:00:00","HR 1876"
"2073","0","2017-05-12 00:00:00","2017-05-12 00:00:00","0","2017-05-02 00:00:00","HR 1875"
"2074","0","2017-05-12 00:00:00","2017-05-12 00:00:00","0","2017-05-02 00:00:00","HR 1886"
"2075","0","2017-05-10 00:00:00","2017-05-12 00:00:00","0","2017-05-02 00:00:00","HR 1872"
"2076","0","2017-05-10 00:00:00","2017-05-12 00:00:00","0","2017-05-03 00:00:00","HR 1912"
"2077","0","2017-05-05 00:00:00","2017-05-12 00:00:00","0","2017-05-04 00:00:00","HR 1932"
"2078","0","2017-05-06 00:00:00","2017-05-12 00:00:00","0","2017-05-04 00:00:00","HR 1917"
"2079","0","2017-05-09 00:00:00","2017-05-12 00:00:00","0","2017-05-04 00:00:00","HR 1919"
"2080","0","2017-05-10 00:00:00","2017-05-12 00:00:00","0","2017-05-05 00:00:00","HR 1950"
"2081","0","2017-05-09 00:00:00","2017-05-12 00:00:00","0","2017-05-05 00:00:00","HR 1940"
"2082","0","2017-05-09 00:00:00","2017-05-12 00:00:00","0","2017-05-05 00:00:00","HR 1959"
"2083","0","2017-05-09 00:00:00","2017-05-12 00:00:00","0","2017-05-05 00:00:00","HR 1952"
"2084","0","2017-05-10 00:00:00","2017-05-12 00:00:00","0","2017-05-08 00:00:00","HR 1977"
"2085","0","2017-05-09 00:00:00","2017-05-12 00:00:00","0","2017-05-09 00:00:00","HR 2019"
"2086","0","2017-05-10 00:00:00","2017-05-12 00:00:00","0","2017-05-09 00:00:00","HR 2020"
"2087","0","0","2017-05-11 00:00:00","0","2016-11-14 00:00:00","HB 306"
"2088","0","2017-05-03 00:00:00","2017-05-11 00:00:00","0","2016-12-02 00:00:00","HB 486"
"2089","0","0","2017-05-11 00:00:00","0","2016-11-21 00:00:00","HB 434"
"2090","0","0","2017-05-11 00:00:00","0","2016-11-14 00:00:00","HB 81"
"2091","0","0","2017-05-11 00:00:00","0","2016-11-22 00:00:00","HB 445"
"2092","0","0","2017-05-11 00:00:00","0","2016-12-13 00:00:00","HB 577"
"2093","0","0","2017-05-11 00:00:00","0","2016-11-14 00:00:00","HB 69"
"2094","0","0","2017-05-11 00:00:00","0","2016-12-16 00:00:00","HB 624"
"2095","0","0","2017-05-11 00:00:00","0","2016-11-14 00:00:00","HB 209"
"2096","0","0","2017-05-11 00:00:00","0","2016-11-29 00:00:00","HB 463"
"2097","0","0","2017-05-11 00:00:00","0","2016-11-15 00:00:00","HB 347"
"2098","0","0","2017-05-11 00:00:00","0","2017-01-02 00:00:00","HB 790"
"2099","0","0","2017-05-11 00:00:00","0","2017-01-02 00:00:00","HB 786"
"2100","0","0","2017-05-11 00:00:00","0","2017-01-04 00:00:00","HB 811"
"2101","0","0","2017-05-11 00:00:00","0","2017-01-05 00:00:00","HB 831"
"2102","0","2017-04-13 00:00:00","2017-05-11 00:00:00","0","2017-01-05 00:00:00","HB 827"
"2103","0","0","2017-05-11 00:00:00","0","2017-01-11 00:00:00","HB 925"
"2104","0","0","2017-05-11 00:00:00","0","2017-01-18 00:00:00","HB 1104"
"2105","0","0","2017-05-11 00:00:00","0","2017-01-18 00:00:00","HB 1120"
"2106","0","0","2017-05-11 00:00:00","0","2017-01-26 00:00:00","HB 1314"
"2107","0","0","2017-05-11 00:00:00","0","2017-01-26 00:00:00","HB 1312"
"2108","0","0","2017-05-11 00:00:00","0","2017-01-27 00:00:00","HB 1322"
"2109","0","0","2017-05-11 00:00:00","0","2017-01-30 00:00:00","HB 1359"
"2110","0","0","2017-05-11 00:00:00","0","2017-02-01 00:00:00","HB 1436"
"2111","0","2017-04-19 00:00:00","2017-05-11 00:00:00","0","2017-01-31 00:00:00","HB 1377"
"2112","0","0","2017-05-11 00:00:00","0","2017-02-02 00:00:00","HB 1516"
"2113","0","0","2017-05-11 00:00:00","0","2017-02-06 00:00:00","HB 1554"
"2114","0","0","2017-05-11 00:00:00","0","2017-02-06 00:00:00","HB 1572"
"2115","0","0","2017-05-11 00:00:00","0","2017-02-06 00:00:00","HB 1550"
"2116","0","0","2017-05-11 00:00:00","0","2017-02-15 00:00:00","HB 1967"
"2117","0","0","2017-05-11 00:00:00","0","2017-02-15 00:00:00","HB 1909"
"2118","0","2017-05-04 00:00:00","2017-05-11 00:00:00","0","2017-02-22 00:00:00","HB 2283"
"2119","0","2017-05-09 00:00:00","2017-05-11 00:00:00","0","2017-02-24 00:00:00","HB 2388"
"2120","0","0","2017-05-11 00:00:00","0","2017-02-14 00:00:00","HB 1824"
"2121","0","0","2017-05-11 00:00:00","0","2017-02-17 00:00:00","HB 2075"
"2122","0","0","2017-05-11 00:00:00","0","2017-02-14 00:00:00","HB 1870"
"2123","0","0","2017-05-11 00:00:00","0","2017-02-21 00:00:00","HB 2142"
"2124","0","0","2017-05-11 00:00:00","0","2017-02-14 00:00:00","HB 1893"
"2125","0","2017-04-27 00:00:00","2017-05-11 00:00:00","0","2017-02-22 00:00:00","HB 2239"
"2126","0","0","2017-05-11 00:00:00","0","2017-02-20 00:00:00","HB 2133"
"2127","0","0","2017-05-11 00:00:00","0","2017-02-21 00:00:00","HB 2143"
"2128","0","0","2017-05-11 00:00:00","0","2017-02-21 00:00:00","HB 2155"
"2129","0","0","2017-05-11 00:00:00","0","2017-02-09 00:00:00","HB 6"
"2130","0","0","2017-05-11 00:00:00","0","2017-02-22 00:00:00","HB 2290"
"2131","0","2017-05-03 00:00:00","2017-05-11 00:00:00","0","2017-02-16 00:00:00","HB 1980"
"2132","0","0","2017-05-11 00:00:00","0","2017-02-16 00:00:00","HB 2014"
"2133","0","0","2017-05-11 00:00:00","0","2017-02-14 00:00:00","HB 1898"
"2134","0","0","2017-05-11 00:00:00","0","2017-02-22 00:00:00","HB 2294"
"2135","0","0","2017-05-11 00:00:00","0","2017-02-27 00:00:00","HB 2497"
"2136","0","0","2017-05-11 00:00:00","0","2017-02-27 00:00:00","HB 2454"
"2137","0","2017-05-09 00:00:00","2017-05-11 00:00:00","0","2017-02-28 00:00:00","HB 2586"
"2138","0","0","2017-05-11 00:00:00","0","2017-03-01 00:00:00","HB 27"
"2139","0","0","2017-05-11 00:00:00","0","2017-03-02 00:00:00","HB 2780"
"2140","0","0","2017-05-11 00:00:00","0","2017-03-06 00:00:00","HB 2898"
"2141","0","0","2017-05-11 00:00:00","0","2017-03-06 00:00:00","HB 3002"
"2142","0","2017-05-09 00:00:00","2017-05-11 00:00:00","0","2017-03-06 00:00:00","HB 3008"
"2143","0","2017-04-27 00:00:00","2017-05-11 00:00:00","0","2017-03-06 00:00:00","HB 2948"
"2144","0","0","2017-05-11 00:00:00","0","2017-03-08 00:00:00","HB 3444"
"2145","0","0","2017-05-11 00:00:00","0","2017-03-07 00:00:00","HB 3142"
"2146","0","0","2017-05-11 00:00:00","0","2017-03-08 00:00:00","HB 3322"
"2147","0","0","2017-05-11 00:00:00","0","2017-03-09 00:00:00","HB 3541"
"2148","0","0","2017-05-11 00:00:00","0","2017-03-10 00:00:00","HB 3891"
