state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
tx,85,lower,HB 1083,TXV00004894,upper,passage,2017-05-19 00:00:00,other,29,2,0
tx,85,lower,HB 1083,TXV00004893,upper,other,2017-05-19 00:00:00,other,0,0,0
tx,85,lower,HB 1083,TXV00003303,lower,passage,2017-04-20 00:00:00,other,137,7,2
tx,85,lower,HB 1083,TXV00003302,lower,passage,2017-04-20 00:00:00,other,130,12,3
tx,85,lower,HB 3810,TXV00005435,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 3810,TXV00004422,lower,passage,2017-05-09 00:00:00,other,136,7,2
tx,85,lower,HB 53,TXV00003547,lower,passage,2017-04-26 00:00:00,other,148,0,1
tx,85,upper,SB 1871,TXV00004217,lower,passage,2017-05-06 00:00:00,other,139,4,1
tx,85,upper,SB 1871,TXV00003275,upper,passage,2017-04-20 00:00:00,other,28,3,0
tx,85,upper,SB 1871,TXV00003276,upper,other,2017-04-20 00:00:00,other,0,0,0
tx,85,upper,SB 1871,TXV00003277,upper,other,2017-04-20 00:00:00,other,0,0,0
tx,85,upper,SB 1871,TXV00004075,lower,passage,2017-05-05 00:00:00,other,115,9,1
tx,85,lower,HB 245,TXV00005528,upper,other,2017-05-23 00:00:00,other,0,0,0
tx,85,lower,HB 245,TXV00004496,lower,other,2017-05-10 00:00:00,other,66,69,0
tx,85,lower,HB 245,TXV00004507,lower,passage,2017-05-12 00:00:00,other,112,21,2
tx,85,lower,HB 245,TXV00004497,lower,passage,2017-05-10 00:00:00,other,70,71,2
tx,85,lower,HB 245,TXV00005529,upper,other,2017-05-23 00:00:00,other,0,0,0
tx,85,lower,HB 245,TXV00005530,upper,passage,2017-05-23 00:00:00,other,28,3,0
tx,85,lower,HB 1606,TXV00004776,upper,passage,2017-05-18 00:00:00,other,30,0,0
tx,85,lower,HB 1606,TXV00002864,lower,passage,2017-03-30 00:00:00,other,141,0,1
tx,85,lower,HB 1111,TXV00005415,upper,passage,2017-05-24 00:00:00,other,28,3,0
tx,85,lower,HB 1111,TXV00005416,lower,other,2017-05-26 00:00:00,other,67,74,2
tx,85,lower,HJR 37,TXV00004856,upper,passage,2017-05-19 00:00:00,other,30,1,0
tx,85,lower,HJR 37,TXV00003931,lower,passage,2017-05-03 00:00:00,other,141,0,1
tx,85,lower,HB 1639,TXV00004413,lower,passage,2017-05-09 00:00:00,other,142,0,2
tx,85,upper,SB 468,TXV00003429,upper,passage,2017-04-25 00:00:00,other,31,0,0
tx,85,lower,HB 553,TXV00005366,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 553,TXV00004105,lower,passage,2017-05-06 00:00:00,other,142,0,2
tx,85,lower,HB 553,TXV00005367,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 553,TXV00005369,upper,passage,2017-05-24 00:00:00,other,31,0,0
tx,85,lower,HB 553,TXV00005368,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 2263,TXV00003342,lower,passage,2017-04-20 00:00:00,other,102,39,1
tx,85,lower,HB 2263,TXV00003341,lower,passage,2017-04-19 00:00:00,other,117,28,1
tx,85,lower,HB 2263,TXV00005360,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 2263,TXV00005361,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 2263,TXV00005359,upper,passage,2017-05-24 00:00:00,other,27,4,0
tx,85,lower,HB 1808,TXV00003860,lower,passage,2017-05-04 00:00:00,other,146,0,2
tx,85,upper,SB 1349,TXV00003288,upper,passage,2017-04-20 00:00:00,other,31,0,0
tx,85,upper,SB 292,TXV00003291,upper,passage,2017-04-20 00:00:00,other,31,0,0
tx,85,upper,SB 292,TXV00005039,lower,passage,2017-05-23 00:00:00,other,138,5,1
tx,85,upper,SB 292,TXV00005750,upper,passage,2017-05-25 00:00:00,other,31,0,0
tx,85,upper,SB 292,TXV00003289,upper,other,2017-04-20 00:00:00,other,0,0,0
tx,85,upper,SB 292,TXV00003290,upper,other,2017-04-20 00:00:00,other,0,0,0
tx,85,upper,SB 489,TXV00003195,upper,passage,2017-04-18 00:00:00,other,26,5,0
tx,85,upper,SB 489,TXV00004851,lower,passage,2017-05-19 00:00:00,other,112,25,1
tx,85,upper,SB 489,TXV00003196,upper,passage,2017-04-18 00:00:00,other,26,5,0
tx,85,upper,SB 489,TXV00004768,lower,passage,2017-05-18 00:00:00,other,114,25,1
tx,85,upper,SB 970,TXV00003068,upper,passage,2017-04-11 00:00:00,other,30,1,0
tx,85,lower,HB 1407,TXV00005699,upper,other,2017-05-23 00:00:00,other,0,0,0
tx,85,lower,HB 1407,TXV00005701,upper,passage,2017-05-23 00:00:00,other,28,3,0
tx,85,lower,HB 1407,TXV00005700,upper,other,2017-05-23 00:00:00,other,0,0,0
tx,85,lower,HB 1407,TXV00003908,lower,passage,2017-05-04 00:00:00,other,128,18,2
tx,85,upper,SB 30,TXV00002835,upper,other,2017-03-29 00:00:00,other,0,0,0
tx,85,upper,SB 30,TXV00004843,lower,passage,2017-05-20 00:00:00,other,109,27,1
tx,85,upper,SB 30,TXV00002836,upper,other,2017-03-29 00:00:00,other,0,0,0
tx,85,upper,SB 30,TXV00002834,upper,passage,2017-03-29 00:00:00,other,31,0,0
tx,85,upper,SB 30,TXV00002837,upper,other,2017-03-29 00:00:00,other,0,0,0
tx,85,upper,SB 30,TXV00002838,upper,other,2017-03-29 00:00:00,other,0,0,0
tx,85,upper,SB 497,TXV00002747,upper,passage,2017-03-22 00:00:00,other,29,0,0
tx,85,upper,SB 497,TXV00004969,lower,passage,2017-05-21 00:00:00,other,134,9,1
tx,85,lower,HB 240,TXV00005568,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 240,TXV00003568,lower,passage,2017-04-26 00:00:00,other,121,25,1
tx,85,lower,HB 240,TXV00005569,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 240,TXV00005570,upper,passage,2017-05-24 00:00:00,other,28,3,0
tx,85,upper,SB 1584,TXV00003491,upper,other,2017-04-27 00:00:00,other,0,0,0
tx,85,upper,SB 1584,TXV00003492,upper,other,2017-04-27 00:00:00,other,0,0,0
tx,85,upper,SB 1584,TXV00003493,upper,passage,2017-04-27 00:00:00,other,30,1,0
tx,85,upper,SB 1584,TXV00004445,lower,passage,2017-05-10 00:00:00,other,83,58,1
tx,85,upper,SB 1395,TXV00003711,upper,other,2017-05-01 00:00:00,other,0,0,0
tx,85,upper,SB 1395,TXV00003710,upper,passage,2017-05-01 00:00:00,other,31,0,0
tx,85,upper,SB 1395,TXV00004902,lower,passage,2017-05-20 00:00:00,other,136,0,1
tx,85,upper,SB 1395,TXV00003712,upper,other,2017-05-01 00:00:00,other,0,0,0
tx,85,upper,SB 570,TXV00002904,upper,passage,2017-04-04 00:00:00,other,20,11,0
tx,85,upper,SB 570,TXV00002882,upper,passage,2017-04-03 00:00:00,other,23,8,0
tx,85,upper,SB 570,TXV00002881,upper,passage,2017-04-03 00:00:00,other,20,11,0
tx,85,upper,SB 570,TXV00005751,upper,passage,2017-05-25 00:00:00,other,20,11,0
tx,85,upper,SB 570,TXV00005021,lower,passage,2017-05-22 00:00:00,other,102,40,1
tx,85,upper,SB 570,TXV00002883,upper,passage,2017-04-03 00:00:00,other,20,11,0
tx,85,upper,SB 570,TXV00004970,lower,passage,2017-05-21 00:00:00,other,67,71,2
tx,85,upper,SB 570,TXV00005020,lower,passage,2017-05-22 00:00:00,other,112,31,1
tx,85,upper,SB 570,TXV00005040,lower,passage,2017-05-23 00:00:00,other,114,30,1
tx,85,lower,HB 3727,TXV00005612,upper,passage,2017-05-24 00:00:00,other,31,0,0
tx,85,upper,SB 2039,TXV00004176,upper,passage,2017-05-08 00:00:00,other,27,4,0
tx,85,upper,SB 2039,TXV00004177,upper,passage,2017-05-08 00:00:00,other,27,4,0
tx,85,upper,SB 2039,TXV00004175,upper,other,2017-05-08 00:00:00,other,0,0,0
tx,85,upper,SB 1049,TXV00004369,lower,passage,2017-05-09 00:00:00,other,144,1,1
tx,85,upper,SB 1049,TXV00003205,upper,other,2017-04-19 00:00:00,other,0,0,0
tx,85,upper,SB 1049,TXV00003207,upper,passage,2017-04-19 00:00:00,other,31,0,0
tx,85,upper,SB 1049,TXV00003206,upper,other,2017-04-19 00:00:00,other,0,0,0
tx,85,lower,HB 3226,TXV00003650,lower,passage,2017-05-01 00:00:00,other,128,18,2
tx,85,lower,HB 3226,TXV00003757,lower,passage,2017-05-02 00:00:00,other,132,12,2
tx,85,lower,HB 1631,TXV00005424,upper,passage,2017-05-24 00:00:00,other,31,0,0
tx,85,upper,SB 715,TXV00003258,upper,other,2017-04-20 00:00:00,other,0,0,0
tx,85,upper,SB 715,TXV00005013,lower,passage,2017-05-22 00:00:00,other,110,35,1
tx,85,upper,SB 715,TXV00003264,upper,other,2017-04-20 00:00:00,other,19,11,0
tx,85,upper,SB 715,TXV00005733,lower,other,2017-05-28 00:00:00,other,84,34,0
tx,85,upper,SB 715,TXV00005632,lower,passage,2017-05-26 00:00:00,other,92,49,2
tx,85,upper,SB 715,TXV00003262,upper,passage,2017-04-20 00:00:00,other,19,11,0
tx,85,upper,SB 715,TXV00003260,upper,other,2017-04-20 00:00:00,other,0,0,0
tx,85,upper,SB 715,TXV00004974,lower,passage,2017-05-21 00:00:00,other,104,34,2
tx,85,upper,SB 715,TXV00003263,upper,passage,2017-04-20 00:00:00,other,20,10,0
tx,85,upper,SB 715,TXV00003366,upper,passage,2017-04-24 00:00:00,other,20,10,0
tx,85,upper,SB 715,TXV00003259,upper,other,2017-04-20 00:00:00,other,20,10,0
tx,85,upper,SB 715,TXV00003265,upper,other,2017-04-20 00:00:00,other,20,10,0
tx,85,upper,SB 715,TXV00003261,upper,other,2017-04-20 00:00:00,other,0,0,0
tx,85,lower,HB 3151,TXV00004246,lower,passage,2017-05-06 00:00:00,other,139,0,3
tx,85,lower,HB 18,TXV00004314,lower,passage,2017-05-08 00:00:00,other,143,0,1
tx,85,upper,SB 1883,TXV00003888,upper,passage,2017-05-04 00:00:00,other,22,9,0
tx,85,upper,SB 1883,TXV00003885,upper,other,2017-05-04 00:00:00,other,0,0,0
tx,85,upper,SB 1883,TXV00003886,upper,passage,2017-05-04 00:00:00,other,25,6,0
tx,85,upper,SB 1883,TXV00003887,upper,passage,2017-05-04 00:00:00,other,24,7,0
tx,85,upper,SB 365,TXV00002734,upper,passage,2017-03-22 00:00:00,other,29,0,0
tx,85,upper,SB 1232,TXV00004880,lower,passage,2017-05-20 00:00:00,other,122,6,2
tx,85,upper,SB 1232,TXV00005752,upper,passage,2017-05-25 00:00:00,other,31,0,0
tx,85,upper,SB 1232,TXV00004953,lower,passage,2017-05-21 00:00:00,other,141,0,1
tx,85,upper,SB 1991,TXV00003781,upper,passage,2017-05-02 00:00:00,other,24,7,0
tx,85,upper,SB 1991,TXV00003782,upper,passage,2017-05-02 00:00:00,other,25,6,0
tx,85,upper,SB 37,TXV00004965,lower,passage,2017-05-21 00:00:00,other,79,58,2
tx,85,upper,SB 37,TXV00002712,upper,passage,2017-03-20 00:00:00,other,30,0,0
tx,85,upper,SB 37,TXV00002713,upper,passage,2017-03-20 00:00:00,other,30,0,0
tx,85,upper,SB 37,TXV00004966,lower,other,2017-05-21 00:00:00,other,62,76,2
tx,85,lower,HB 850,TXV00004326,lower,passage,2017-05-08 00:00:00,other,83,63,1
tx,85,upper,SB 1166,TXV00003402,upper,passage,2017-04-25 00:00:00,other,30,1,0
tx,85,upper,SB 1670,TXV00004460,upper,passage,2017-05-11 00:00:00,other,26,5,0
tx,85,upper,SB 1670,TXV00004458,upper,passage,2017-05-11 00:00:00,other,24,7,0
tx,85,upper,SB 1670,TXV00004459,upper,other,2017-05-11 00:00:00,other,0,0,0
tx,85,upper,SB 1670,TXV00004461,upper,passage,2017-05-11 00:00:00,other,25,6,0
tx,85,upper,SB 1780,TXV00003525,upper,passage,2017-04-27 00:00:00,other,26,5,0
tx,85,upper,SB 1780,TXV00003526,upper,passage,2017-04-27 00:00:00,other,26,5,0
tx,85,lower,HB 1837,TXV00004518,lower,passage,2017-05-11 00:00:00,other,88,38,2
tx,85,lower,HB 1837,TXV00004519,lower,passage,2017-05-11 00:00:00,other,71,54,2
tx,85,lower,HB 1076,TXV00003858,lower,passage,2017-05-03 00:00:00,other,146,0,2
tx,85,upper,SB 459,TXV00004488,upper,passage,2017-05-11 00:00:00,other,27,4,0
tx,85,upper,SB 459,TXV00004487,upper,passage,2017-05-11 00:00:00,other,22,9,0
tx,85,upper,SB 2131,TXV00005041,lower,passage,2017-05-23 00:00:00,other,130,16,1
tx,85,upper,SB 2131,TXV00003444,upper,other,2017-04-25 00:00:00,other,0,0,0
tx,85,upper,SB 2131,TXV00003445,upper,other,2017-04-25 00:00:00,other,0,0,0
tx,85,upper,SB 2131,TXV00003446,upper,passage,2017-04-25 00:00:00,other,30,1,0
tx,85,upper,SB 1537,TXV00003394,upper,passage,2017-04-25 00:00:00,other,25,6,0
tx,85,upper,SB 1450,TXV00005730,lower,passage,2017-05-28 00:00:00,other,146,0,1
tx,85,lower,HB 591,TXV00004270,lower,passage,2017-05-08 00:00:00,other,145,0,1
tx,85,upper,SB 135,TXV00002701,upper,passage,2017-03-20 00:00:00,other,30,0,0
tx,85,upper,SB 135,TXV00002702,upper,passage,2017-03-20 00:00:00,other,30,0,0
tx,85,upper,SB 887,TXV00002710,upper,passage,2017-03-20 00:00:00,other,30,0,0
tx,85,upper,SB 887,TXV00002711,upper,passage,2017-03-20 00:00:00,other,30,0,0
tx,85,upper,SB 1625,TXV00005042,lower,passage,2017-05-23 00:00:00,other,145,0,2
tx,85,upper,SB 1625,TXV00004396,upper,passage,2017-05-10 00:00:00,other,30,0,0
tx,85,lower,HB 3152,TXV00004545,lower,passage,2017-05-12 00:00:00,other,143,0,1
tx,85,lower,HB 3323,TXV00004031,lower,passage,2017-05-03 00:00:00,other,124,20,2
tx,85,lower,HB 682,TXV00003577,lower,passage,2017-04-26 00:00:00,other,132,12,1
tx,85,upper,SB 636,TXV00003883,upper,passage,2017-05-04 00:00:00,other,25,6,0
tx,85,upper,SB 636,TXV00003884,upper,other,2017-05-04 00:00:00,other,0,0,0
tx,85,upper,SB 636,TXV00003882,upper,passage,2017-05-04 00:00:00,other,22,9,0
tx,85,lower,HR 2628,TXV00005725,lower,passage,2017-05-28 00:00:00,other,147,0,2
tx,85,upper,SB 81,TXV00005753,upper,passage,2017-05-25 00:00:00,other,28,3,0
tx,85,upper,SB 81,TXV00004852,lower,passage,2017-05-20 00:00:00,other,117,19,1
tx,85,upper,SB 559,TXV00004655,upper,passage,2017-05-16 00:00:00,other,30,0,0
tx,85,upper,SB 559,TXV00002746,upper,passage,2017-03-22 00:00:00,other,29,0,0
tx,85,upper,SB 1198,TXV00003158,upper,passage,2017-04-18 00:00:00,other,28,3,0
tx,85,upper,SB 1198,TXV00003157,upper,other,2017-04-18 00:00:00,other,0,0,0
tx,85,upper,SB 1198,TXV00003159,upper,other,2017-04-18 00:00:00,other,0,0,0
tx,85,lower,HB 2662,TXV00004183,lower,passage,2017-05-06 00:00:00,other,127,7,2
tx,85,lower,HB 2662,TXV00005709,upper,passage,2017-05-23 00:00:00,other,28,3,0
tx,85,lower,HB 935,TXV00004057,lower,passage,2017-05-03 00:00:00,other,132,6,2
tx,85,lower,HB 935,TXV00004056,lower,passage,2017-05-04 00:00:00,other,137,8,2
tx,85,lower,HB 1574,TXV00004316,lower,passage,2017-05-08 00:00:00,other,139,0,2
tx,85,lower,HB 1574,TXV00004347,lower,passage,2017-05-09 00:00:00,other,137,2,1
tx,85,upper,SB 823,TXV00002914,upper,passage,2017-04-04 00:00:00,other,31,0,0
tx,85,upper,SB 1083,TXV00003073,upper,other,2017-04-12 00:00:00,other,0,0,0
tx,85,upper,SB 1083,TXV00003074,upper,passage,2017-04-12 00:00:00,other,31,0,0
tx,85,upper,SB 1083,TXV00004428,lower,passage,2017-05-09 00:00:00,other,144,0,1
tx,85,upper,SB 1083,TXV00003075,upper,other,2017-04-12 00:00:00,other,0,0,0
tx,85,lower,HB 280,TXV00003060,lower,passage,2017-04-11 00:00:00,other,122,21,1
tx,85,lower,HB 280,TXV00003094,lower,passage,2017-04-12 00:00:00,other,110,35,1
tx,85,lower,HB 280,TXV00005455,upper,passage,2017-05-23 00:00:00,other,22,9,0
tx,85,lower,HB 280,TXV00005454,upper,passage,2017-05-23 00:00:00,other,25,6,0
tx,85,lower,HB 2174,TXV00005489,upper,passage,2017-05-23 00:00:00,other,31,0,0
tx,85,lower,HB 2174,TXV00004066,lower,passage,2017-05-03 00:00:00,other,144,1,1
tx,85,lower,HB 3987,TXV00003784,lower,passage,2017-05-02 00:00:00,other,145,0,1
tx,85,lower,HB 2079,TXV00004149,lower,passage,2017-05-06 00:00:00,other,128,11,2
tx,85,lower,HB 2079,TXV00004102,lower,passage,2017-05-05 00:00:00,other,132,9,2
tx,85,upper,SB 260,TXV00003271,upper,passage,2017-04-20 00:00:00,other,20,11,0
tx,85,upper,SB 260,TXV00003370,upper,passage,2017-04-24 00:00:00,other,20,10,0
tx,85,upper,SB 593,TXV00003076,upper,passage,2017-04-12 00:00:00,other,30,1,0
tx,85,upper,SB 1939,TXV00004841,upper,passage,2017-05-19 00:00:00,other,29,2,0
tx,85,lower,HB 1704,TXV00003586,lower,passage,2017-04-28 00:00:00,other,135,0,2
tx,85,lower,HB 4102,TXV00005527,upper,passage,2017-05-24 00:00:00,other,15,13,0
tx,85,lower,HB 4102,TXV00004166,lower,passage,2017-05-06 00:00:00,other,142,1,2
tx,85,lower,HB 4102,TXV00005526,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 4102,TXV00005525,upper,passage,2017-05-24 00:00:00,other,31,0,0
tx,85,upper,SB 1408,TXV00003185,upper,passage,2017-04-18 00:00:00,other,25,6,0
tx,85,upper,SB 1408,TXV00003187,upper,passage,2017-04-18 00:00:00,other,25,6,0
tx,85,upper,SB 1408,TXV00003186,upper,other,2017-04-18 00:00:00,other,0,0,0
tx,85,upper,SB 1408,TXV00003188,upper,passage,2017-04-18 00:00:00,other,25,6,0
tx,85,lower,HB 17,TXV00003986,lower,passage,2017-05-03 00:00:00,other,117,23,2
tx,85,lower,HB 17,TXV00003987,lower,passage,2017-05-04 00:00:00,other,120,23,2
tx,85,lower,HB 2470,TXV00003901,lower,passage,2017-05-04 00:00:00,other,126,18,2
tx,85,upper,SB 1329,TXV00002983,upper,passage,2017-04-06 00:00:00,other,31,0,0
tx,85,upper,SB 1329,TXV00004824,lower,passage,2017-05-19 00:00:00,other,144,0,1
tx,85,upper,SJR 43,TXV00003249,upper,passage,2017-04-20 00:00:00,other,21,10,0
tx,85,upper,SJR 43,TXV00003208,upper,passage,2017-04-19 00:00:00,other,21,10,0
tx,85,lower,HB 3131,TXV00004107,lower,passage,2017-05-06 00:00:00,other,130,7,3
tx,85,lower,HR 2619,TXV00005727,lower,passage,2017-05-28 00:00:00,other,141,3,2
tx,85,lower,HB 4280,TXV00003741,lower,passage,2017-05-02 00:00:00,other,145,0,2
tx,85,upper,SB 2078,TXV00004434,upper,passage,2017-05-10 00:00:00,other,27,3,0
tx,85,upper,SB 2078,TXV00005003,lower,passage,2017-05-22 00:00:00,other,94,51,1
tx,85,upper,SB 2078,TXV00004961,lower,passage,2017-05-21 00:00:00,other,92,49,1
tx,85,lower,HB 849,TXV00004529,lower,passage,2017-05-12 00:00:00,other,120,17,1
tx,85,lower,HB 674,TXV00005572,upper,passage,2017-05-23 00:00:00,other,22,9,0
tx,85,lower,HB 674,TXV00005571,upper,passage,2017-05-23 00:00:00,other,25,6,0
tx,85,lower,HB 3015,TXV00004542,lower,passage,2017-05-12 00:00:00,other,87,54,1
tx,85,lower,HB 3015,TXV00004543,lower,passage,2017-05-11 00:00:00,other,73,68,1
tx,85,lower,HB 1009,TXV00004450,lower,passage,2017-05-10 00:00:00,other,101,39,2
tx,85,lower,HB 1009,TXV00004530,lower,passage,2017-05-11 00:00:00,other,99,39,1
tx,85,lower,HB 92,TXV00003417,lower,passage,2017-04-25 00:00:00,other,139,2,2
tx,85,lower,HB 92,TXV00003418,lower,other,2017-04-25 00:00:00,other,49,91,2
tx,85,lower,HB 1480,TXV00004411,lower,passage,2017-05-09 00:00:00,other,145,1,1
tx,85,upper,SB 1533,TXV00004179,lower,passage,2017-05-06 00:00:00,other,137,8,1
tx,85,upper,SB 1533,TXV00003267,upper,passage,2017-04-20 00:00:00,other,30,1,0
tx,85,upper,SB 579,TXV00004346,lower,passage,2017-05-09 00:00:00,other,132,15,1
tx,85,lower,HB 2471,TXV00004051,lower,passage,2017-05-04 00:00:00,other,144,0,2
tx,85,upper,SB 2,TXV00002719,upper,passage,2017-03-21 00:00:00,other,18,12,0
tx,85,lower,HB 572,TXV00004926,upper,passage,2017-05-19 00:00:00,other,25,6,0
tx,85,lower,HB 572,TXV00003642,lower,passage,2017-04-28 00:00:00,other,121,15,2
tx,85,lower,HB 572,TXV00004925,upper,passage,2017-05-19 00:00:00,other,24,7,0
tx,85,lower,HB 3921,TXV00003943,lower,passage,2017-05-04 00:00:00,other,128,10,2
tx,85,lower,HB 3921,TXV00005176,upper,passage,2017-05-22 00:00:00,other,28,2,0
tx,85,lower,HB 1555,TXV00003339,lower,passage,2017-04-20 00:00:00,other,104,34,1
tx,85,lower,HB 1555,TXV00003340,lower,passage,2017-04-20 00:00:00,other,105,36,1
tx,85,lower,HB 101,TXV00002728,lower,passage,2017-03-22 00:00:00,other,145,0,1
tx,85,lower,HB 4187,TXV00005318,upper,passage,2017-05-24 00:00:00,other,27,4,0
tx,85,lower,HB 4187,TXV00005319,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 4187,TXV00005320,upper,passage,2017-05-24 00:00:00,other,27,4,0
tx,85,lower,HB 1257,TXV00002720,lower,passage,2017-03-21 00:00:00,other,146,0,1
tx,85,lower,HB 1257,TXV00002730,lower,passage,2017-03-22 00:00:00,other,146,0,1
tx,85,lower,HB 1257,TXV00004792,upper,passage,2017-05-18 00:00:00,other,30,0,0
tx,85,lower,HB 2962,TXV00005641,upper,passage,2017-05-24 00:00:00,other,22,9,0
tx,85,lower,HB 2962,TXV00005647,upper,passage,2017-05-24 00:00:00,other,22,9,0
tx,85,lower,HB 2962,TXV00004554,lower,passage,2017-05-11 00:00:00,other,94,52,2
tx,85,lower,HB 2962,TXV00005643,upper,other,2017-05-23 00:00:00,other,0,0,0
tx,85,lower,HB 2962,TXV00005645,upper,other,2017-05-23 00:00:00,other,0,0,0
tx,85,lower,HB 2962,TXV00005642,upper,other,2017-05-23 00:00:00,other,11,20,0
tx,85,lower,HB 2962,TXV00004555,lower,passage,2017-05-12 00:00:00,other,102,39,1
tx,85,lower,HB 2962,TXV00005644,upper,passage,2017-05-23 00:00:00,other,22,9,0
tx,85,lower,HB 2962,TXV00005646,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,upper,SB 2291,TXV00004732,upper,passage,2017-05-17 00:00:00,other,30,0,0
tx,85,lower,HB 273,TXV00005108,upper,other,2017-05-22 00:00:00,other,0,0,0
tx,85,lower,HB 273,TXV00005110,upper,other,2017-05-22 00:00:00,other,0,0,0
tx,85,lower,HB 273,TXV00005109,upper,passage,2017-05-22 00:00:00,other,27,3,0
tx,85,lower,HB 4007,TXV00005433,upper,passage,2017-05-23 00:00:00,other,31,0,0
tx,85,upper,SB 500,TXV00002552,upper,other,2017-02-08 00:00:00,other,0,0,0
tx,85,upper,SB 500,TXV00004641,lower,passage,2017-05-15 00:00:00,other,141,0,1
tx,85,upper,SB 500,TXV00002553,upper,other,2017-02-08 00:00:00,other,0,0,0
tx,85,upper,SB 500,TXV00005191,upper,passage,2017-05-22 00:00:00,other,31,0,0
tx,85,upper,SB 500,TXV00002551,upper,passage,2017-02-08 00:00:00,other,30,0,0
tx,85,upper,SB 500,TXV00002554,upper,other,2017-02-08 00:00:00,other,0,0,0
tx,85,upper,SB 500,TXV00002555,upper,other,2017-02-08 00:00:00,other,0,0,0
tx,85,upper,SB 537,TXV00005043,lower,passage,2017-05-23 00:00:00,other,146,0,2
tx,85,upper,SB 537,TXV00005754,upper,passage,2017-05-25 00:00:00,other,31,0,0
tx,85,upper,SB 537,TXV00003796,upper,passage,2017-05-03 00:00:00,other,31,0,0
tx,85,upper,SB 2149,TXV00004814,upper,other,2017-05-18 00:00:00,other,0,0,0
tx,85,upper,SB 2149,TXV00004815,upper,other,2017-05-18 00:00:00,other,0,0,0
tx,85,upper,SB 2149,TXV00004813,upper,passage,2017-05-18 00:00:00,other,31,0,0
tx,85,lower,HB 1920,TXV00003734,lower,passage,2017-05-02 00:00:00,other,143,0,1
tx,85,lower,HB 3166,TXV00004240,lower,passage,2017-05-06 00:00:00,other,134,8,3
tx,85,upper,SB 1360,TXV00004339,upper,passage,2017-05-10 00:00:00,other,30,0,0
tx,85,upper,SB 1003,TXV00003988,lower,passage,2017-05-04 00:00:00,other,145,0,2
tx,85,lower,HB 39,TXV00004482,lower,passage,2017-05-10 00:00:00,other,120,15,2
tx,85,lower,HB 39,TXV00004502,lower,passage,2017-05-11 00:00:00,other,132,11,2
tx,85,upper,SB 29,TXV00002744,upper,passage,2017-03-22 00:00:00,other,24,5,0
tx,85,upper,SB 29,TXV00002745,upper,passage,2017-03-22 00:00:00,other,24,5,0
tx,85,lower,HB 3576,TXV00005619,upper,passage,2017-05-24 00:00:00,other,30,1,0
tx,85,lower,HB 3576,TXV00004544,lower,passage,2017-05-12 00:00:00,other,139,3,1
tx,85,lower,HB 3576,TXV00005617,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 3576,TXV00005618,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 3521,TXV00005224,upper,other,2017-05-22 00:00:00,other,0,0,0
tx,85,lower,HB 3521,TXV00005225,upper,other,2017-05-22 00:00:00,other,0,0,0
tx,85,lower,HB 3521,TXV00005226,upper,passage,2017-05-22 00:00:00,other,30,0,0
tx,85,upper,SB 1964,TXV00004679,upper,passage,2017-05-17 00:00:00,other,30,0,0
tx,85,upper,SB 1964,TXV00004677,upper,other,2017-05-17 00:00:00,other,0,0,0
tx,85,upper,SB 1964,TXV00004678,upper,other,2017-05-17 00:00:00,other,0,0,0
tx,85,upper,SB 1964,TXV00004680,upper,other,2017-05-17 00:00:00,other,0,0,0
tx,85,upper,SB 602,TXV00003494,upper,other,2017-04-27 00:00:00,other,0,0,0
tx,85,upper,SB 602,TXV00003495,upper,passage,2017-04-27 00:00:00,other,24,7,0
tx,85,upper,SB 602,TXV00003496,upper,passage,2017-04-27 00:00:00,other,25,6,0
tx,85,upper,SB 602,TXV00003497,upper,passage,2017-04-27 00:00:00,other,24,7,0
tx,85,lower,HB 45,TXV00004089,lower,passage,2017-05-05 00:00:00,other,127,7,2
tx,85,lower,HB 45,TXV00004210,lower,passage,2017-05-06 00:00:00,other,135,8,2
tx,85,lower,HB 45,TXV00005188,upper,passage,2017-05-22 00:00:00,other,25,5,0
tx,85,lower,HB 45,TXV00005189,upper,passage,2017-05-22 00:00:00,other,25,5,0
tx,85,lower,HB 978,TXV00004523,lower,passage,2017-05-11 00:00:00,other,141,4,1
tx,85,lower,HB 1644,TXV00004401,lower,passage,2017-05-09 00:00:00,other,147,0,1
tx,85,lower,HB 1644,TXV00005199,upper,passage,2017-05-22 00:00:00,other,31,0,0
tx,85,upper,SCR 62,TXV00005748,lower,passage,2017-05-29 00:00:00,other,141,3,2
